episode,s_P1,s_P2,pP1_GA1,pP1_GA2,pP1_GA3,pP2_GA1,pP2_GA2,pP2_GA3,p_GA1,p_GA2,p_GA3
416,0.2362823643834202,0.7637176356165799,0.8618275095845591,0.0512239220913166,0.0869485683241241,0.8620010086869893,0.0511825993286172,0.0868163919843933,0.8619600139088488,0.0511923631686907,0.0868476229224604
417,0.2357650621033329,0.764234937896667,0.8618480158865455,0.0512267152982757,0.0869252688151788,0.8620175958251798,0.0511867074666158,0.0867956967082043,0.8619776148004162,0.0511961399155317,0.086826245284052
418,0.2352883552346226,0.7647116447653773,0.8618696810285149,0.0512295847500139,0.0869007342214712,0.8620351655937346,0.0511909225694257,0.0867739118368397,0.8619962290025673,0.0512000193303061,0.0868037516671266
419,0.2348341038209363,0.7651658961790637,0.8618913298558295,0.0512323218779497,0.0868763482662208,0.8620527781184498,0.0511949538083236,0.0867522680732265,0.862014864560384,0.0512037291054657,0.0867814063341502
420,0.2372981315263386,0.7627018684736613,0.8619128313819927,0.0512349209257808,0.0868522476922265,0.8620703219744936,0.0511987918131107,0.0867308862123956,0.8620329497511601,0.051207365184041,0.0867596850647988
421,0.2397276742335175,0.7602723257664824,0.8619318274699088,0.0512369857665,0.086831186763591,0.8620859052337968,0.0512018784999213,0.0867122162662817,0.862048968529809,0.0512102946832869,0.086740736786904
422,0.2388726020420839,0.7611273979579161,0.8619289335719775,0.0512351114493735,0.086835954978649,0.8620840246048488,0.0511994371478921,0.086716538247259,0.8620469776062735,0.051207958761113,0.0867450636326135
423,0.2382148497394153,0.7617851502605847,0.8619377504452883,0.0512354861682887,0.086826763386423,0.862091445778824,0.0512001292605795,0.0867084249605965,0.86205483326804,0.0512085518010367,0.0867366149309231
424,0.23740381696545,0.76259618303455,0.8619359525395666,0.0512339864265841,0.0868300610338492,0.8620903857475781,0.0511981925596183,0.0867114216928034,0.8620537227145301,0.0512066901602599,0.08673958712521
425,0.2395648455107135,0.7604351544892866,0.8619384382084683,0.0512333916915173,0.0868281701000144,0.8620927003667269,0.0511975044026608,0.0867097952306123,0.8620557445766154,0.0512061017354715,0.086738153687913
426,0.2390485118654133,0.7609514881345867,0.8619559729944607,0.0512355496479784,0.0868084773575608,0.8621070128637501,0.0512006611051942,0.0866923260310555,0.8620709070077642,0.0512090011594279,0.0867200918328078
427,0.2411272905851176,0.7588727094148824,0.861953184383852,0.0512340174766794,0.0868127981394685,0.8621051227418821,0.051198648989957,0.0866962282681608,0.8620684862572743,0.0512071772973324,0.0867243364453931
428,0.239945822051916,0.760054177948084,0.8619541974220802,0.0512338549887868,0.0868119475891328,0.8621110768524572,0.0511965755837934,0.0866923475637494,0.8620734342885723,0.0512055206212701,0.0867210450901574
429,0.2390730296393166,0.7609269703606835,0.8619491032093817,0.0512321021298146,0.0868187946608037,0.8621069496101346,0.0511944024143496,0.0866986479755157,0.8620692127928888,0.0512034153995424,0.0867273718075686
430,0.2382029278005803,0.7617970721994197,0.8619435987106556,0.0512303863924416,0.0868260148969026,0.8621024777382977,0.0511922583644375,0.0867052638972648,0.8620646322887473,0.0512013405723393,0.0867340271389133
431,0.2370617897192444,0.7629382102807556,0.8619204651428525,0.0512257106476108,0.0868538242095366,0.8620838885220182,0.0511859317865293,0.0867301796914523,0.8620451470832713,0.0511953618345303,0.0867594910821983
432,0.2366393673157211,0.7633606326842789,0.8619426265070556,0.0512293428848945,0.08682803060805,0.8621014075944318,0.0511912075116744,0.0867073848938939,0.8620638337383731,0.0512002318422655,0.0867359344193611
433,0.2357080186966778,0.7642919813033222,0.8619314350950138,0.0512268627694992,0.0868417021354868,0.8620923730563665,0.0511879205555442,0.0867197063880892,0.862054438688363,0.0511970995476392,0.0867484617639977
434,0.2344691636115188,0.7655308363884812,0.8619001830855734,0.0512210043560562,0.0868788125583703,0.8620672616101626,0.0511798693941666,0.0867528689956709,0.8620280868482447,0.051189514274276,0.0867823988774793
435,0.2334118526347024,0.7665881473652976,0.8618809212086962,0.0512176341585897,0.086901444632714,0.8620516204367726,0.0511752645423623,0.0867731150208649,0.862011777213704,0.0511851541129814,0.0868030686733145
436,0.232127698863989,0.767872301136011,0.8618468329218689,0.0512118567543751,0.086941310323756,0.8620240718335466,0.0511672596159532,0.0868086685505002,0.8619829297728295,0.051177611847071,0.0868394583800993
437,0.2315943091492302,0.7684056908507698,0.8618615684854743,0.0512150098611062,0.0869234216534193,0.8620354415466298,0.0511717307674516,0.0867928276859186,0.8619951735351519,0.0511817539592472,0.086823072505601
438,0.2308424113530235,0.7691575886469766,0.8618612092806824,0.0512152821968521,0.0869235085224654,0.8620348410727157,0.0511721745388796,0.0867929843884047,0.8619947594911552,0.0511821256145938,0.0868231148942511
439,0.2332164324004691,0.7667835675995309,0.8618776979101718,0.0512185048471053,0.0869037972427229,0.8620477276867988,0.0511767461139705,0.0867755261992307,0.8620080739488918,0.0511864849367337,0.0868054411143743
440,0.2353386044991846,0.7646613955008152,0.8618794430775171,0.0512189326215012,0.0869016243009817,0.8620489134005758,0.0511774026277289,0.0867736839716951,0.8620090304912431,0.0511871762385081,0.0868037932702486
441,0.2344324879016259,0.7655675120983741,0.8618716650414187,0.0512176373472828,0.0869106976112984,0.862042516134301,0.0511756478202997,0.0867818360453992,0.862002463087536,0.0511854915295762,0.0868120453828878
442,0.2331792474596954,0.7668207525403046,0.8618410569105964,0.0512123919977819,0.0869465510916216,0.8620178556807695,0.0511683480447825,0.0868137962744479,0.8619766298765887,0.0511786181805981,0.0868447519428131
443,0.2322372883909341,0.767762711609066,0.8618308273690598,0.0512110267486817,0.0869581458822585,0.8620093857512318,0.0511664556681451,0.0868241585806231,0.8619679178367368,0.0511768067350295,0.0868552754282337
444,0.231499211402638,0.768500788597362,0.861833399010926,0.0512119926440664,0.0869546083450076,0.8620111304332794,0.0511678152924304,0.0868210542742902,0.8619699857491632,0.051178042314496,0.0868519719363409
445,0.2340696434154686,0.7659303565845312,0.8618627059960337,0.0512176128103224,0.0869196811936439,0.8620342746968759,0.0511756983730923,0.0867900269300317,0.8619941156722486,0.0511855092704687,0.0868203750572827
446,0.2336091935329809,0.7663908064670191,0.8618829735817051,0.0512212860216639,0.086895740396631,0.8620503297759705,0.0511808754263476,0.0867687947976818,0.8620112338303954,0.0511903157129296,0.0867984504566749
447,0.2348695714191417,0.7651304285808582,0.8618339572043417,0.0512125327022185,0.0869535100934397,0.8620110979686527,0.0511686587564533,0.0868202432748941,0.8619694929932581,0.0511789634112916,0.0868515435954502
448,0.2345278370320608,0.7654721629679392,0.8618636136279038,0.0512181624081683,0.0869182239639279,0.8620345618641223,0.051176548417216,0.0867888897186615,0.8619944697440376,0.0511863080565043,0.086819222199458
449,0.2338398408983346,0.7661601591016654,0.8618698268625687,0.0512192885171196,0.0869108846203116,0.8620394290458869,0.051178154804858,0.0867824161492549,0.8619997692983239,0.0511877735055888,0.0868124571960872
450,0.2326856502067584,0.7673143497932415,0.8618452331987476,0.0512149129570394,0.0869398538442129,0.8620197056472338,0.0511720560537362,0.0868082382990299,0.8619791084121147,0.0511820282401471,0.0868388633477382
451,0.2314323660941371,0.7685676339058628,0.861814156549249,0.0512096435346423,0.0869761999161086,0.8619947141543602,0.0511646859291125,0.0868405999165273,0.861952927280593,0.0511750905741342,0.0868719821452727
452,0.231071807680596,0.768928192319404,0.8618409652089681,0.0512149091868835,0.0869441256041484,0.8620158722862379,0.0511720391674007,0.0868120885463612,0.8619754561917171,0.0511819452202979,0.0868425985879849
453,0.2306529248252422,0.7693470751747579,0.8618625770007857,0.0512189342276842,0.0869184887715298,0.8620330027560974,0.0511776794815532,0.0867893177623493,0.8619936935571693,0.0511871950094112,0.0868191114334194
454,0.2300999657362522,0.7699000342637479,0.8618742938170529,0.0512209544563719,0.0869047517265751,0.8620423228160492,0.0511805318576902,0.0867771453262605,0.8620036593491375,0.0511898330962618,0.0868065075546006
455,0.2297424150586936,0.7702575849413065,0.8618974844170746,0.0512248913160745,0.0868776242668507,0.8620608568139361,0.0511860789298178,0.0867530642562461,0.8620233232449273,0.0511949957811706,0.0867816809739022
456,0.2293827565476156,0.7706172434523845,0.8619191738844817,0.0512283402131088,0.0868524859024094,0.8620782765478658,0.051190959735805,0.0867307637163291,0.8620417811403647,0.05119953417273,0.0867586846869052
457,0.2290593088868019,0.770940691113198,0.8619418662013677,0.0512317909090218,0.0868263428896104,0.8620965663265052,0.051195855678872,0.0867075779946227,0.8620611308227565,0.0512040869778548,0.0867347821993886
458,0.2284140895172127,0.7715859104827872,0.8619425926986221,0.0512311666707933,0.0868262406305847,0.8620973721757381,0.0511950517148206,0.0867075761094413,0.8620620183623966,0.051203300879607,0.0867346807579962
459,0.2280523244769153,0.7719476755230846,0.8619609382253226,0.0512337382934419,0.0868053234812354,0.862112234243479,0.0511987235699152,0.0866890421866057,0.8620777308348544,0.0512067087590064,0.0867155604061392
460,0.2269410054761323,0.7730589945238676,0.8619293119767248,0.0512273489402953,0.0868433390829798,0.8620872108875506,0.051189847601986,0.0867229415104634,0.862051377149964,0.0511983581934086,0.0867502646566271
461,0.2266421515961976,0.7733578484038024,0.8619510897645698,0.0512308114412473,0.0868180987941829,0.8621047159643513,0.0511947434418636,0.0867005405937848,0.8620698977918914,0.0512029179708477,0.0867271842372608
462,0.2290893869190394,0.7709106130809604,0.8619667543319429,0.051233001834267,0.0868002438337899,0.862117407818656,0.0511978719205891,0.0866847202607549,0.8620828947037478,0.0512059198109761,0.0867111854852761
463,0.2284753875077145,0.7715246124922854,0.8619682478141053,0.0512325825164975,0.0867991696693971,0.8621188154812464,0.0511973489954389,0.0866838355233146,0.8620844144751503,0.051205398987816,0.0867101865370337
464,0.2269840023598917,0.7730159976401084,0.8619112682570375,0.051221898417303,0.0868668333256595,0.8620734668179083,0.0511824348188766,0.086744098363215,0.8620366503393849,0.0511913924243949,0.0867719572362201
465,0.2266806056216386,0.7733193943783614,0.8619335509208759,0.0512258736214523,0.0868405754576717,0.8620912291638632,0.0511880090764875,0.0867207617596493,0.8620554865642495,0.0511965922344717,0.0867479212012788
466,0.2264031044446429,0.7735968955553572,0.8619562210599232,0.0512296865911847,0.086814092348892,0.8621093880786836,0.0511933750812869,0.0866972368400293,0.8620747105901378,0.0512015961198549,0.0867236932900073
467,0.2258326995697623,0.7741673004302377,0.8619586615797598,0.0512296850199745,0.0868116534002657,0.8621114674328997,0.0511934159359296,0.0866951166311707,0.862076958874575,0.0512016066810904,0.0867214344443345
468,0.2251890682256966,0.7748109317743034,0.8619557325200592,0.0512287672213886,0.0868155002585522,0.8621092467946733,0.0511921663019228,0.086698586903404,0.8620746770582135,0.0512004084288735,0.086724914512913
469,0.2247162278331032,0.7752837721668968,0.8619634990158832,0.0512298087912441,0.0868066921928725,0.86211554925673,0.0511936583068709,0.0866907924363989,0.8620813811001657,0.0512017819073536,0.0867168369924805
470,0.2269754782674264,0.7730245217325736,0.8619670056301881,0.0512300520291355,0.0868029423406763,0.862118463407797,0.051194030921703,0.0866875056705,0.862084086206287,0.0512022068297902,0.0867137069639228
471,0.2292145706359718,0.7707854293640282,0.8619697142398522,0.0512301692184783,0.0868001165416694,0.8621207391282714,0.0511942264281739,0.0866850344435548,0.8620861220233169,0.051202465039421,0.086711412937262
472,0.2265153129356247,0.7734846870643752,0.8618297383380229,0.0512051948267206,0.0869650668352565,0.8620089528172912,0.0511593176222598,0.0868317295604489,0.8619683579934372,0.0511697095115849,0.0868619324949779
473,0.2259532619176744,0.7740467380823256,0.8618386179007171,0.0512078629048494,0.0869535191944334,0.862015626590336,0.0511629623999331,0.0868214110097307,0.8619756308995289,0.0511731078154807,0.0868512612849903
474,0.2270791358303332,0.7729208641696668,0.8617797562613818,0.0511983857657766,0.0870218579728416,0.8619682341901584,0.0511496232128775,0.0868821425969638,0.8619254347849689,0.0511606961712508,0.0869138690437804
475,0.2265458506726443,0.7734541493273558,0.8617933756970331,0.0512021983429663,0.0870044259600006,0.8619785863413817,0.0511548443489055,0.0868665693097127,0.8619366276384042,0.0511655721997727,0.0868978001618231
476,0.2251762117435914,0.7748237882564086,0.8617506558265774,0.0511958158610273,0.0870535283123951,0.8619439595232125,0.0511457963555938,0.0869102441211937,0.8619004321290882,0.0511570595583406,0.0869425083125712
477,0.2248827458361837,0.7751172541638162,0.8617797197409118,0.0512024065822511,0.0870178736768369,0.8619666416397428,0.0511549043306002,0.0868784540296568,0.861924606129877,0.0511655867673848,0.0869098071027382
478,0.2225677132153229,0.777432286784677,0.8616696943461998,0.0511841068238823,0.0871461988299178,0.8618783043963514,0.0511292249659104,0.0869924706377382,0.8618318745345355,0.0511414398955362,0.0870266855699283
479,0.2222939340597753,0.7777060659402246,0.8617018045086604,0.0511917984758251,0.0871063970155144,0.8619032169796299,0.0511398226345138,0.0869569603858563,0.8618584442090894,0.0511513765487549,0.0869901792421556
480,0.2217478922418379,0.7782521077581621,0.8617143162127228,0.0511954859812064,0.0870901978060706,0.8619126674464361,0.0511448586575364,0.0869424738960273,0.8618686834784366,0.0511560851598501,0.0869752313617132
481,0.2242604275655066,0.7757395724344934,0.8617441104091382,0.051201946088331,0.0870539435025307,0.8619360318118277,0.0511538025895618,0.0869101655986106,0.8618929914360014,0.0511645992711803,0.0869424092928182
482,0.2224962748171351,0.7775037251828647,0.8616740274700841,0.0511903975902556,0.0871355749396603,0.8618797174955078,0.0511375668541362,0.086982715650356,0.8618339522310839,0.0511493214961186,0.0870167262727974
483,0.2216933971924509,0.7783066028075492,0.861671001086186,0.0511912783456693,0.0871377205681446,0.8618767780136757,0.0511386776167919,0.0869845443695324,0.8618311586275567,0.0511503388510715,0.0870185025213718
484,0.2211814482752425,0.7788185517247574,0.8616868452017397,0.0511953654940669,0.0871177893041934,0.8618889635177878,0.0511442893299283,0.0869667471522838,0.8618442586959213,0.0511555864298848,0.0870001548741938
485,0.222495394680783,0.777504605319217,0.8616449256030401,0.0511890004657428,0.087166073931217,0.861855086887324,0.0511352943984791,0.0870096187141969,0.8618083269694307,0.0511472437511117,0.0870444292794577
486,0.2212005434768421,0.7787994565231579,0.8616099898644402,0.051184213090039,0.0872057970455209,0.86182666833572,0.0511284755970417,0.0870448560672382,0.8617787389401131,0.0511408047607847,0.087080456299102
487,0.2210410857247101,0.7789589142752898,0.861651646986277,0.0511931098641453,0.0871552431495775,0.8618593905144106,0.0511408012642259,0.0869998082213634,0.8618134706593997,0.0511523636139448,0.0870341657266554
488,0.2200401629411676,0.7799598370588323,0.8616350688671597,0.0511911549272366,0.0871737762056037,0.8618457841161037,0.0511379746144825,0.0870162412694138,0.8617994182983918,0.0511496764191661,0.087050905282442
489,0.2197344410349282,0.7802655589650718,0.8616650697418515,0.0511974844666355,0.0871374457915128,0.861869379893078,0.0511467464291851,0.0869838736777369,0.8618244859162005,0.0511578953234835,0.087017618760316
490,0.2189336066474194,0.7810663933525805,0.8616602098391924,0.0511972316037952,0.0871425585570122,0.8618652739391209,0.0511463409470879,0.086988385113791,0.8618203785161298,0.0511574826221055,0.0870221388617647
491,0.2186878758285518,0.7813121241714481,0.8616921284552767,0.0512034597522974,0.0871044117924259,0.8618905622509527,0.0511550113857636,0.0869544263632835,0.8618471671856838,0.0511656064561283,0.0869872263581879
492,0.2177078263388257,0.7822921736611742,0.861672809087859,0.0512002800128498,0.0871269108992909,0.8618750419861445,0.051150535560795,0.0869744224530603,0.8618310143014447,0.0511613653173243,0.087007620381231
493,0.2169493858933241,0.7830506141066759,0.861668536573751,0.0511999057148441,0.0871315577114049,0.8618714883103923,0.0511499784561033,0.0869785332335044,0.861827458055762,0.0511608101442264,0.0870117318000116
494,0.2166742304021978,0.7833257695978021,0.8616964825056527,0.0512052295173461,0.0870982879770012,0.8618936755756159,0.0511573957516849,0.0869489286726991,0.861850948918941,0.0511677600960468,0.0869812909850122
495,0.216377260202405,0.7836227397975949,0.8617214392435824,0.0512096991677245,0.0870688615886929,0.8619135955638103,0.0511636469598634,0.086922757476326,0.8618720173057088,0.0511736116104267,0.0869543710838643
496,0.2159359634551604,0.7840640365448395,0.8617352550432069,0.0512119310777371,0.0870528138790558,0.8619247111202801,0.0511667875661249,0.086908501313595,0.8618838007397449,0.0511765356737986,0.0869396635864565
497,0.2158180786915189,0.7841819213084811,0.8617697553503016,0.0512177023336614,0.0870125423160368,0.8619523976494576,0.0511748975064737,0.0868727048440685,0.8619129801393661,0.0511841355620361,0.0869028842985978
498,0.2176853559085283,0.7823146440914717,0.8617566631421419,0.0512147350019855,0.0870286018558726,0.861942174061073,0.0511707951729539,0.086887030765973,0.8619017910506606,0.0511803602302752,0.0869178487190641
499,0.2171786192210835,0.7828213807789165,0.8617655821389844,0.0512158605057407,0.0870185573552749,0.8619494645399899,0.0511724066259481,0.0868781288340619,0.8619095292140404,0.0511818438795613,0.0869086269063982
500,0.2169146433244349,0.7830853566755651,0.8617899054545497,0.0512196640597293,0.086990430485721,0.8619690786042695,0.0511777719713849,0.0868531494243457,0.8619302133244046,0.0511868589787862,0.0868829276968091
